filename,filepath,condition,voltage,noise,run,true_label,mse
normal_4V_noise_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\noise\normal_4V_noise_run10.wav,normal,4V,noise,10,0,34.881256103515625
normal_4V_quiet_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run01.wav,normal,4V,quiet,1,0,42.80925369262695
normal_4V_quiet_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run02.wav,normal,4V,quiet,2,0,40.13166046142578
normal_4V_quiet_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run03.wav,normal,4V,quiet,3,0,44.670047760009766
normal_4V_quiet_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run04.wav,normal,4V,quiet,4,0,43.939212799072266
normal_4V_quiet_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run05.wav,normal,4V,quiet,5,0,44.876014709472656
normal_4V_quiet_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run06.wav,normal,4V,quiet,6,0,43.74252700805664
normal_4V_quiet_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run07.wav,normal,4V,quiet,7,0,43.97391891479492
normal_4V_quiet_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run08.wav,normal,4V,quiet,8,0,41.515567779541016
normal_4V_quiet_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run09.wav,normal,4V,quiet,9,0,43.704349517822266
normal_4V_quiet_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\4V\quiet\normal_4V_quiet_run10.wav,normal,4V,quiet,10,0,45.88149642944336
normal_8V_noise_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\8V\noise\normal_8V_noise_run01.wav,normal,8V,noise,1,0,25.99797821044922
